delivered_impression,datetime
11768,2022-04-14T12:00:37Z
11768,2022-04-14T12:00:51Z
11769,2022-04-14T12:01:04Z
11770,2022-04-14T12:01:18Z
11770,2022-04-14T12:01:32Z
11770,2022-04-14T12:01:45Z
11770,2022-04-14T12:01:59Z
11771,2022-04-14T12:02:12Z
11772,2022-04-14T12:02:26Z
11772,2022-04-14T12:02:39Z
11772,2022-04-14T12:02:53Z
11772,2022-04-14T12:03:07Z
11772,2022-04-14T12:03:20Z
11773,2022-04-14T12:03:34Z
11774,2022-04-14T12:03:47Z
11774,2022-04-14T12:04:01Z
11774,2022-04-14T12:04:15Z
11774,2022-04-14T12:04:28Z
11774,2022-04-14T12:04:42Z
11775,2022-04-14T12:04:55Z
11775,2022-04-14T12:05:09Z
11775,2022-04-14T12:05:22Z
11776,2022-04-14T12:05:36Z
11777,2022-04-14T12:05:50Z
11777,2022-04-14T12:06:03Z
11777,2022-04-14T12:06:17Z
11777,2022-04-14T12:06:30Z
11777,2022-04-14T12:06:44Z
11778,2022-04-14T12:06:58Z
11779,2022-04-14T12:07:11Z
11779,2022-04-14T12:07:25Z
11779,2022-04-14T12:07:38Z
11779,2022-04-14T12:07:52Z
11779,2022-04-14T12:08:05Z
11780,2022-04-14T12:08:19Z
11781,2022-04-14T12:08:33Z
11781,2022-04-14T12:08:46Z
11781,2022-04-14T12:09:00Z
11781,2022-04-14T12:09:13Z
11781,2022-04-14T12:09:27Z
11782,2022-04-14T12:09:41Z
11783,2022-04-14T12:09:54Z
11783,2022-04-14T12:10:08Z
11783,2022-04-14T12:10:21Z
11783,2022-04-14T12:10:35Z
11783,2022-04-14T12:10:48Z
11784,2022-04-14T12:11:02Z
11785,2022-04-14T12:11:16Z
11785,2022-04-14T12:11:29Z
11785,2022-04-14T12:11:43Z
11785,2022-04-14T12:11:56Z
11785,2022-04-14T12:12:10Z
11786,2022-04-14T12:12:20Z
11787,2022-04-14T12:12:30Z
11787,2022-04-14T12:12:40Z
11787,2022-04-14T12:12:50Z
11787,2022-04-14T12:13:00Z
11787,2022-04-14T12:13:10Z
11787,2022-04-14T12:13:20Z
11787,2022-04-14T12:13:30Z
11788,2022-04-14T12:13:40Z
11789,2022-04-14T12:13:50Z
11789,2022-04-14T12:14:00Z
11789,2022-04-14T12:14:10Z
11789,2022-04-14T12:14:20Z
11789,2022-04-14T12:14:30Z
11789,2022-04-14T12:14:40Z
11789,2022-04-14T12:14:50Z
11790,2022-04-14T12:15:00Z
11790,2022-04-14T12:15:10Z
11790,2022-04-14T12:15:19Z
11791,2022-04-14T12:15:29Z
11791,2022-04-14T12:15:39Z
11791,2022-04-14T12:15:49Z
11791,2022-04-14T12:15:59Z
11792,2022-04-14T12:16:09Z
11792,2022-04-14T12:16:19Z
11792,2022-04-14T12:16:29Z
11792,2022-04-14T12:16:39Z
11793,2022-04-14T12:16:49Z
11793,2022-04-14T12:16:59Z
11793,2022-04-14T12:17:09Z
11793,2022-04-14T12:17:19Z
11794,2022-04-14T12:17:29Z
11794,2022-04-14T12:17:39Z
11794,2022-04-14T12:17:49Z
11794,2022-04-14T12:17:59Z
11795,2022-04-14T12:18:09Z
11795,2022-04-14T12:18:19Z
11795,2022-04-14T12:18:29Z
11795,2022-04-14T12:18:39Z
11796,2022-04-14T12:18:49Z
11796,2022-04-14T12:18:59Z
11796,2022-04-14T12:19:09Z
11796,2022-04-14T12:19:19Z
11797,2022-04-14T12:19:29Z
11797,2022-04-14T12:19:39Z
11797,2022-04-14T12:19:49Z
11797,2022-04-14T12:19:59Z
11797,2022-04-14T12:20:09Z
11798,2022-04-14T12:20:19Z
11799,2022-04-14T12:20:29Z
11799,2022-04-14T12:20:39Z
11799,2022-04-14T12:20:49Z
11799,2022-04-14T12:20:59Z
11799,2022-04-14T12:21:09Z
11799,2022-04-14T12:21:18Z
11799,2022-04-14T12:21:28Z
11799,2022-04-14T12:21:38Z
11800,2022-04-14T12:21:48Z
11801,2022-04-14T12:21:58Z
11801,2022-04-14T12:22:08Z
11801,2022-04-14T12:22:18Z
11801,2022-04-14T12:22:28Z
11801,2022-04-14T12:22:38Z
11801,2022-04-14T12:22:48Z
11801,2022-04-14T12:22:58Z
11802,2022-04-14T12:23:08Z
11803,2022-04-14T12:23:18Z
11803,2022-04-14T12:23:28Z
11803,2022-04-14T12:23:38Z
11803,2022-04-14T12:23:48Z
11803,2022-04-14T12:23:58Z
11803,2022-04-14T12:24:08Z
11804,2022-04-14T12:24:18Z
11804,2022-04-14T12:24:28Z
11804,2022-04-14T12:24:38Z
11804,2022-04-14T12:24:48Z
11805,2022-04-14T12:24:58Z
11805,2022-04-14T12:25:08Z
11805,2022-04-14T12:25:18Z
11806,2022-04-14T12:25:28Z
11806,2022-04-14T12:25:38Z
11806,2022-04-14T12:25:48Z
11806,2022-04-14T12:25:58Z
11806,2022-04-14T12:26:08Z
11807,2022-04-14T12:26:18Z
11807,2022-04-14T12:26:28Z
11807,2022-04-14T12:26:38Z
11808,2022-04-14T12:26:48Z
11808,2022-04-14T12:26:58Z
11808,2022-04-14T12:27:08Z
11808,2022-04-14T12:27:17Z
11808,2022-04-14T12:27:27Z
11809,2022-04-14T12:27:37Z
11809,2022-04-14T12:27:47Z
11809,2022-04-14T12:27:57Z
11809,2022-04-14T12:28:07Z
11810,2022-04-14T12:28:17Z
11810,2022-04-14T12:28:27Z
11810,2022-04-14T12:28:37Z
11811,2022-04-14T12:28:47Z
11811,2022-04-14T12:28:57Z
11811,2022-04-14T12:29:07Z
11811,2022-04-14T12:29:17Z
11811,2022-04-14T12:29:27Z
11812,2022-04-14T12:29:37Z
11812,2022-04-14T12:29:47Z
11812,2022-04-14T12:29:57Z
11812,2022-04-14T12:30:07Z
11813,2022-04-14T12:30:17Z
11813,2022-04-14T12:30:27Z
11813,2022-04-14T12:30:37Z
11813,2022-04-14T12:30:47Z
11814,2022-04-14T12:30:57Z
11814,2022-04-14T12:31:07Z
11814,2022-04-14T12:31:17Z
11814,2022-04-14T12:31:27Z
11815,2022-04-14T12:31:37Z
11815,2022-04-14T12:31:47Z
11815,2022-04-14T12:31:57Z
11815,2022-04-14T12:32:07Z
11816,2022-04-14T12:32:17Z
11816,2022-04-14T12:32:27Z
11816,2022-04-14T12:32:37Z
11816,2022-04-14T12:32:47Z
11817,2022-04-14T12:32:57Z
11817,2022-04-14T12:33:07Z
11817,2022-04-14T12:33:16Z
11817,2022-04-14T12:33:26Z
11818,2022-04-14T12:33:36Z
11818,2022-04-14T12:33:46Z
11818,2022-04-14T12:33:56Z
11818,2022-04-14T12:34:06Z
11819,2022-04-14T12:34:16Z
11819,2022-04-14T12:34:26Z
11819,2022-04-14T12:34:36Z
11819,2022-04-14T12:34:46Z
11820,2022-04-14T12:34:56Z
11820,2022-04-14T12:35:06Z
11820,2022-04-14T12:35:16Z
11820,2022-04-14T12:35:26Z
11821,2022-04-14T12:35:36Z
11821,2022-04-14T12:35:46Z
11821,2022-04-14T12:35:56Z
11821,2022-04-14T12:36:06Z
11822,2022-04-14T12:36:16Z
11822,2022-04-14T12:36:26Z
11822,2022-04-14T12:36:36Z
11822,2022-04-14T12:36:46Z
11823,2022-04-14T12:36:56Z
11823,2022-04-14T12:37:06Z
11823,2022-04-14T12:37:16Z
11823,2022-04-14T12:37:26Z
11823,2022-04-14T12:37:36Z
11824,2022-04-14T12:37:46Z
11825,2022-04-14T12:37:56Z
11825,2022-04-14T12:38:06Z
11825,2022-04-14T12:38:16Z
11825,2022-04-14T12:38:26Z
11825,2022-04-14T12:38:36Z
11825,2022-04-14T12:38:46Z
11825,2022-04-14T12:38:56Z
11825,2022-04-14T12:39:06Z
11826,2022-04-14T12:39:15Z
11826,2022-04-14T12:39:25Z
11826,2022-04-14T12:39:35Z
11827,2022-04-14T12:39:45Z
11827,2022-04-14T12:39:55Z
11827,2022-04-14T12:40:05Z
11828,2022-04-14T12:40:15Z
11828,2022-04-14T12:40:25Z
11828,2022-04-14T12:40:35Z
11828,2022-04-14T12:40:45Z
11828,2022-04-14T12:40:55Z
11829,2022-04-14T12:41:05Z
11830,2022-04-14T12:41:15Z
11830,2022-04-14T12:41:25Z
11830,2022-04-14T12:41:35Z
11830,2022-04-14T12:41:45Z
11830,2022-04-14T12:41:55Z
11830,2022-04-14T12:42:05Z
11830,2022-04-14T12:42:15Z
11830,2022-04-14T12:42:25Z
11830,2022-04-14T12:42:35Z
11831,2022-04-14T12:42:45Z
11832,2022-04-14T12:42:55Z
11832,2022-04-14T12:43:05Z
11832,2022-04-14T12:43:15Z
11832,2022-04-14T12:43:25Z
11832,2022-04-14T12:43:35Z
11833,2022-04-14T12:43:45Z
11833,2022-04-14T12:43:55Z
11833,2022-04-14T12:44:05Z
11833,2022-04-14T12:44:15Z
11834,2022-04-14T12:44:25Z
11834,2022-04-14T12:44:35Z
11834,2022-04-14T12:44:45Z
11834,2022-04-14T12:44:55Z
11835,2022-04-14T12:45:05Z
11836,2022-04-14T12:45:14Z
11836,2022-04-14T12:45:24Z
11836,2022-04-14T12:45:34Z
11836,2022-04-14T12:45:44Z
11836,2022-04-14T12:45:54Z
11836,2022-04-14T12:46:04Z
11836,2022-04-14T12:46:14Z
11836,2022-04-14T12:46:24Z
11836,2022-04-14T12:46:34Z
11837,2022-04-14T12:46:44Z
11838,2022-04-14T12:46:54Z
11838,2022-04-14T12:47:04Z
11838,2022-04-14T12:47:14Z
11838,2022-04-14T12:47:24Z
11838,2022-04-14T12:47:34Z
11838,2022-04-14T12:47:44Z
11839,2022-04-14T12:47:54Z
11839,2022-04-14T12:48:04Z
11839,2022-04-14T12:48:14Z
11840,2022-04-14T12:48:24Z
11840,2022-04-14T12:48:34Z
11840,2022-04-14T12:48:44Z
11840,2022-04-14T12:48:54Z
11841,2022-04-14T12:49:04Z
11841,2022-04-14T12:49:14Z
11841,2022-04-14T12:49:24Z
11841,2022-04-14T12:49:34Z
11842,2022-04-14T12:49:44Z
11842,2022-04-14T12:49:54Z
11842,2022-04-14T12:50:04Z
11842,2022-04-14T12:50:14Z
11843,2022-04-14T12:50:24Z
11843,2022-04-14T12:50:34Z
11843,2022-04-14T12:50:44Z
11843,2022-04-14T12:50:54Z
11844,2022-04-14T12:51:04Z
11844,2022-04-14T12:51:13Z
11844,2022-04-14T12:51:23Z
11844,2022-04-14T12:51:33Z
11845,2022-04-14T12:51:43Z
11845,2022-04-14T12:51:53Z
11845,2022-04-14T12:52:03Z
11845,2022-04-14T12:52:13Z
11845,2022-04-14T12:52:23Z
11846,2022-04-14T12:52:33Z
11847,2022-04-14T12:52:43Z
11847,2022-04-14T12:52:53Z
11847,2022-04-14T12:53:03Z
11847,2022-04-14T12:53:13Z
11847,2022-04-14T12:53:23Z
11847,2022-04-14T12:53:33Z
11847,2022-04-14T12:53:43Z
11847,2022-04-14T12:53:53Z
11848,2022-04-14T12:54:03Z
11849,2022-04-14T12:54:13Z
11849,2022-04-14T12:54:23Z
11849,2022-04-14T12:54:33Z
11849,2022-04-14T12:54:43Z
11849,2022-04-14T12:54:53Z
11849,2022-04-14T12:55:03Z
11849,2022-04-14T12:55:13Z
11850,2022-04-14T12:55:23Z
11851,2022-04-14T12:55:33Z
11851,2022-04-14T12:55:43Z
11851,2022-04-14T12:55:53Z
11851,2022-04-14T12:56:03Z
11851,2022-04-14T12:56:13Z
11851,2022-04-14T12:56:23Z
11851,2022-04-14T12:56:33Z
11852,2022-04-14T12:56:43Z
11853,2022-04-14T12:56:53Z
11853,2022-04-14T12:57:03Z
11853,2022-04-14T12:57:12Z
11853,2022-04-14T12:57:22Z
11853,2022-04-14T12:57:32Z
11853,2022-04-14T12:57:42Z
11853,2022-04-14T12:57:52Z
11854,2022-04-14T12:58:02Z
11855,2022-04-14T12:58:12Z
11855,2022-04-14T12:58:22Z
11855,2022-04-14T12:58:32Z
11855,2022-04-14T12:58:42Z
11855,2022-04-14T12:58:52Z
11855,2022-04-14T12:59:02Z
11855,2022-04-14T12:59:12Z
11856,2022-04-14T12:59:22Z
11856,2022-04-14T12:59:32Z
11856,2022-04-14T12:59:42Z
11857,2022-04-14T12:59:52Z
11857,2022-04-14T13:00:02Z
11857,2022-04-14T13:00:12Z
11857,2022-04-14T13:00:22Z
11858,2022-04-14T13:00:32Z
11858,2022-04-14T13:00:42Z
11858,2022-04-14T13:00:52Z
11858,2022-04-14T13:01:02Z
11859,2022-04-14T13:01:12Z
11860,2022-04-14T13:01:22Z
11860,2022-04-14T13:01:32Z
11860,2022-04-14T13:01:42Z
11860,2022-04-14T13:01:52Z
11860,2022-04-14T13:02:02Z
11860,2022-04-14T13:02:12Z
11860,2022-04-14T13:02:22Z
11860,2022-04-14T13:02:32Z
11860,2022-04-14T13:02:42Z
11861,2022-04-14T13:02:52Z
11862,2022-04-14T13:03:02Z
11862,2022-04-14T13:03:11Z
11862,2022-04-14T13:03:21Z
11862,2022-04-14T13:03:31Z
11862,2022-04-14T13:03:41Z
11862,2022-04-14T13:03:51Z
11863,2022-04-14T13:04:01Z
11863,2022-04-14T13:04:11Z
11863,2022-04-14T13:04:21Z
11864,2022-04-14T13:04:31Z
11864,2022-04-14T13:04:41Z
11864,2022-04-14T13:04:51Z
11864,2022-04-14T13:05:01Z
11865,2022-04-14T13:05:11Z
11865,2022-04-14T13:05:21Z
11865,2022-04-14T13:05:31Z
11865,2022-04-14T13:05:41Z
11866,2022-04-14T13:05:51Z
11866,2022-04-14T13:06:01Z
11866,2022-04-14T13:06:11Z
11866,2022-04-14T13:06:21Z
11867,2022-04-14T13:06:31Z
11867,2022-04-14T13:06:41Z
11867,2022-04-14T13:06:51Z
11867,2022-04-14T13:07:01Z
11867,2022-04-14T13:07:11Z
11868,2022-04-14T13:07:21Z
11869,2022-04-14T13:07:31Z
11869,2022-04-14T13:07:41Z
11869,2022-04-14T13:07:51Z
11869,2022-04-14T13:08:01Z
11869,2022-04-14T13:08:11Z
11869,2022-04-14T13:08:21Z
11869,2022-04-14T13:08:31Z
11869,2022-04-14T13:08:41Z
11870,2022-04-14T13:08:51Z
11871,2022-04-14T13:09:01Z
11871,2022-04-14T13:09:10Z
11871,2022-04-14T13:09:20Z
11871,2022-04-14T13:09:30Z
11871,2022-04-14T13:09:40Z
11871,2022-04-14T13:09:50Z
11871,2022-04-14T13:10:00Z
11872,2022-04-14T13:10:10Z
11873,2022-04-14T13:10:20Z
11873,2022-04-14T13:10:30Z
11873,2022-04-14T13:10:40Z
11873,2022-04-14T13:10:50Z
11873,2022-04-14T13:11:00Z
11873,2022-04-14T13:11:10Z
11873,2022-04-14T13:11:20Z
11874,2022-04-14T13:11:30Z
11875,2022-04-14T13:11:40Z
11875,2022-04-14T13:11:50Z
11875,2022-04-14T13:12:00Z
11875,2022-04-14T13:12:10Z
11875,2022-04-14T13:12:21Z
11875,2022-04-14T13:12:31Z
11876,2022-04-14T13:12:42Z
11876,2022-04-14T13:12:52Z
11876,2022-04-14T13:13:03Z
11876,2022-04-14T13:13:14Z
11877,2022-04-14T13:13:24Z
11878,2022-04-14T13:13:35Z
11878,2022-04-14T13:13:45Z
11878,2022-04-14T13:13:56Z
11878,2022-04-14T13:14:06Z
11878,2022-04-14T13:14:17Z
11878,2022-04-14T13:14:28Z
11878,2022-04-14T13:14:38Z
11879,2022-04-14T13:14:49Z
11879,2022-04-14T13:14:59Z
11879,2022-04-14T13:15:10Z
11880,2022-04-14T13:15:21Z
11880,2022-04-14T13:15:31Z
11880,2022-04-14T13:15:42Z
11880,2022-04-14T13:15:52Z
11881,2022-04-14T13:16:03Z
11882,2022-04-14T13:16:14Z
11882,2022-04-14T13:16:24Z
11882,2022-04-14T13:16:35Z
11882,2022-04-14T13:16:45Z
11882,2022-04-14T13:16:56Z
11882,2022-04-14T13:17:06Z
11882,2022-04-14T13:17:17Z
11882,2022-04-14T13:17:28Z
11883,2022-04-14T13:17:38Z
11884,2022-04-14T13:17:49Z
11884,2022-04-14T13:17:59Z
11884,2022-04-14T13:18:10Z
11884,2022-04-14T13:18:21Z
11884,2022-04-14T13:18:31Z
11884,2022-04-14T13:18:42Z
11885,2022-04-14T13:18:52Z
11886,2022-04-14T13:19:03Z
11886,2022-04-14T13:19:14Z
11886,2022-04-14T13:19:24Z
11886,2022-04-14T13:19:35Z
11886,2022-04-14T13:19:45Z
11886,2022-04-14T13:19:56Z
11887,2022-04-14T13:20:06Z
11887,2022-04-14T13:20:17Z
11887,2022-04-14T13:20:28Z
11888,2022-04-14T13:20:38Z
11888,2022-04-14T13:20:49Z
11888,2022-04-14T13:20:59Z
11888,2022-04-14T13:21:10Z
11889,2022-04-14T13:21:21Z
11889,2022-04-14T13:21:31Z
11889,2022-04-14T13:21:42Z
11889,2022-04-14T13:21:52Z
11890,2022-04-14T13:22:03Z
11890,2022-04-14T13:22:14Z
11890,2022-04-14T13:22:24Z
11890,2022-04-14T13:22:35Z
11891,2022-04-14T13:22:45Z
11892,2022-04-14T13:22:56Z
11892,2022-04-14T13:23:06Z
11892,2022-04-14T13:23:17Z
11892,2022-04-14T13:23:28Z
11892,2022-04-14T13:23:38Z
11892,2022-04-14T13:23:49Z
11892,2022-04-14T13:23:59Z
11892,2022-04-14T13:24:10Z
11893,2022-04-14T13:24:21Z
11894,2022-04-14T13:24:31Z
11894,2022-04-14T13:24:42Z
11894,2022-04-14T13:24:52Z
11894,2022-04-14T13:25:03Z
11894,2022-04-14T13:25:14Z
11894,2022-04-14T13:25:24Z
11895,2022-04-14T13:25:35Z
11896,2022-04-14T13:25:45Z
11896,2022-04-14T13:25:56Z
11896,2022-04-14T13:26:06Z
11896,2022-04-14T13:26:17Z
11896,2022-04-14T13:26:28Z
11896,2022-04-14T13:26:38Z
11896,2022-04-14T13:26:49Z
11897,2022-04-14T13:26:59Z
11898,2022-04-14T13:27:10Z
11898,2022-04-14T13:27:21Z
11898,2022-04-14T13:27:31Z
11898,2022-04-14T13:27:42Z
11898,2022-04-14T13:27:52Z
11898,2022-04-14T13:28:03Z
11899,2022-04-14T13:28:14Z
11900,2022-04-14T13:28:24Z
11900,2022-04-14T13:28:35Z
11900,2022-04-14T13:28:45Z
11900,2022-04-14T13:28:56Z
11900,2022-04-14T13:29:06Z
11900,2022-04-14T13:29:17Z
11900,2022-04-14T13:29:28Z
11901,2022-04-14T13:29:38Z
11902,2022-04-14T13:29:49Z
11902,2022-04-14T13:29:59Z
11902,2022-04-14T13:30:10Z
11902,2022-04-14T13:30:21Z
11902,2022-04-14T13:30:31Z
11902,2022-04-14T13:30:42Z
11902,2022-04-14T13:30:52Z
11903,2022-04-14T13:31:03Z
11904,2022-04-14T13:31:14Z
11904,2022-04-14T13:31:24Z
11904,2022-04-14T13:31:35Z
11904,2022-04-14T13:31:45Z
11904,2022-04-14T13:31:56Z
11904,2022-04-14T13:32:06Z
11905,2022-04-14T13:32:17Z
11906,2022-04-14T13:32:28Z
11906,2022-04-14T13:32:38Z
11906,2022-04-14T13:32:49Z
11906,2022-04-14T13:32:59Z
11906,2022-04-14T13:33:10Z
11906,2022-04-14T13:33:21Z
11906,2022-04-14T13:33:31Z
11907,2022-04-14T13:33:42Z
11908,2022-04-14T13:33:52Z
11908,2022-04-14T13:34:03Z
11908,2022-04-14T13:34:14Z
11908,2022-04-14T13:34:24Z
11908,2022-04-14T13:34:35Z
11908,2022-04-14T13:34:45Z
11909,2022-04-14T13:34:56Z
11909,2022-04-14T13:35:06Z
11909,2022-04-14T13:35:17Z
11910,2022-04-14T13:35:28Z
11910,2022-04-14T13:35:38Z
11910,2022-04-14T13:35:49Z
11910,2022-04-14T13:35:59Z
11911,2022-04-14T13:36:10Z
11912,2022-04-14T13:36:21Z
11912,2022-04-14T13:36:31Z
11912,2022-04-14T13:36:42Z
11912,2022-04-14T13:36:52Z
11912,2022-04-14T13:37:03Z
11912,2022-04-14T13:37:14Z
11912,2022-04-14T13:37:24Z
11912,2022-04-14T13:37:35Z
11913,2022-04-14T13:37:45Z
11914,2022-04-14T13:37:56Z
11914,2022-04-14T13:38:06Z
11914,2022-04-14T13:38:17Z
11914,2022-04-14T13:38:28Z
11914,2022-04-14T13:38:38Z
11914,2022-04-14T13:38:49Z
11915,2022-04-14T13:38:59Z
11915,2022-04-14T13:39:10Z
11915,2022-04-14T13:39:21Z
11916,2022-04-14T13:39:31Z
11916,2022-04-14T13:39:42Z
11916,2022-04-14T13:39:52Z
11916,2022-04-14T13:40:03Z
11917,2022-04-14T13:40:14Z
11918,2022-04-14T13:40:24Z
11918,2022-04-14T13:40:35Z
11918,2022-04-14T13:40:45Z
11918,2022-04-14T13:40:56Z
11918,2022-04-14T13:41:06Z
11918,2022-04-14T13:41:17Z
11918,2022-04-14T13:41:28Z
11918,2022-04-14T13:41:38Z
11919,2022-04-14T13:41:49Z
11920,2022-04-14T13:41:59Z
11920,2022-04-14T13:42:10Z
11920,2022-04-14T13:42:21Z
11920,2022-04-14T13:42:31Z
11920,2022-04-14T13:42:42Z
11920,2022-04-14T13:42:52Z
11921,2022-04-14T13:43:03Z
11922,2022-04-14T13:43:14Z
11922,2022-04-14T13:43:24Z
11922,2022-04-14T13:43:35Z
11922,2022-04-14T13:43:45Z
11922,2022-04-14T13:43:56Z
11922,2022-04-14T13:44:06Z
11922,2022-04-14T13:44:17Z
11923,2022-04-14T13:44:28Z
11924,2022-04-14T13:44:38Z
11924,2022-04-14T13:44:49Z
11924,2022-04-14T13:44:59Z
11924,2022-04-14T13:45:10Z
11924,2022-04-14T13:45:21Z
11924,2022-04-14T13:45:31Z
11925,2022-04-14T13:45:42Z
11925,2022-04-14T13:45:52Z
11925,2022-04-14T13:46:03Z
11926,2022-04-14T13:46:14Z
11926,2022-04-14T13:46:24Z
11926,2022-04-14T13:46:35Z
11926,2022-04-14T13:46:45Z
11927,2022-04-14T13:46:56Z
11928,2022-04-14T13:47:06Z
11928,2022-04-14T13:47:17Z
11928,2022-04-14T13:47:28Z
11928,2022-04-14T13:47:38Z
11928,2022-04-14T13:47:49Z
11928,2022-04-14T13:47:59Z
11928,2022-04-14T13:48:10Z
11928,2022-04-14T13:48:21Z
11929,2022-04-14T13:48:31Z
11930,2022-04-14T13:48:42Z
11930,2022-04-14T13:48:52Z
11930,2022-04-14T13:49:03Z
11930,2022-04-14T13:49:14Z
11930,2022-04-14T13:49:24Z
11930,2022-04-14T13:49:35Z
11931,2022-04-14T13:49:45Z
11932,2022-04-14T13:49:56Z
11932,2022-04-14T13:50:06Z
11932,2022-04-14T13:50:17Z
11932,2022-04-14T13:50:28Z
11932,2022-04-14T13:50:38Z
11932,2022-04-14T13:50:49Z
11932,2022-04-14T13:50:59Z
11933,2022-04-14T13:51:10Z
11934,2022-04-14T13:51:21Z
11934,2022-04-14T13:51:31Z
11934,2022-04-14T13:51:42Z
11934,2022-04-14T13:51:52Z
11934,2022-04-14T13:52:03Z
11934,2022-04-14T13:52:14Z
11935,2022-04-14T13:52:24Z
11935,2022-04-14T13:52:35Z
11935,2022-04-14T13:52:45Z
11936,2022-04-14T13:52:56Z
11936,2022-04-14T13:53:06Z
11936,2022-04-14T13:53:17Z
11936,2022-04-14T13:53:28Z
11937,2022-04-14T13:53:38Z
11937,2022-04-14T13:53:49Z
11937,2022-04-14T13:53:59Z
11937,2022-04-14T13:54:10Z
11938,2022-04-14T13:54:21Z
11939,2022-04-14T13:54:31Z
11939,2022-04-14T13:54:42Z
11939,2022-04-14T13:54:52Z
11939,2022-04-14T13:55:03Z
11939,2022-04-14T13:55:14Z
11939,2022-04-14T13:55:24Z
11939,2022-04-14T13:55:35Z
11939,2022-04-14T13:55:45Z
11940,2022-04-14T13:55:56Z
11941,2022-04-14T13:56:06Z
11941,2022-04-14T13:56:17Z
11941,2022-04-14T13:56:28Z
11941,2022-04-14T13:56:38Z
11941,2022-04-14T13:56:49Z
11941,2022-04-14T13:56:59Z
11942,2022-04-14T13:57:10Z
11943,2022-04-14T13:57:21Z
11943,2022-04-14T13:57:31Z
11943,2022-04-14T13:57:42Z
11943,2022-04-14T13:57:52Z
11943,2022-04-14T13:58:03Z
11943,2022-04-14T13:58:14Z
11944,2022-04-14T13:58:24Z
11944,2022-04-14T13:58:35Z
11944,2022-04-14T13:58:45Z
11944,2022-04-14T13:58:56Z
11945,2022-04-14T13:59:06Z
11946,2022-04-14T13:59:17Z
11946,2022-04-14T13:59:28Z
11946,2022-04-14T13:59:38Z
11946,2022-04-14T13:59:49Z
11946,2022-04-14T13:59:59Z
11946,2022-04-14T14:00:10Z
11946,2022-04-14T14:00:21Z
11947,2022-04-14T14:00:31Z
11947,2022-04-14T14:00:42Z
11947,2022-04-14T14:00:52Z
11948,2022-04-14T14:01:03Z
11948,2022-04-14T14:01:14Z
11948,2022-04-14T14:01:24Z
11949,2022-04-14T14:01:35Z
11949,2022-04-14T14:01:45Z
11949,2022-04-14T14:01:56Z
11949,2022-04-14T14:02:06Z
11949,2022-04-14T14:02:17Z
11950,2022-04-14T14:02:28Z
11951,2022-04-14T14:02:38Z
11951,2022-04-14T14:02:49Z
11951,2022-04-14T14:02:59Z
11951,2022-04-14T14:03:10Z
11951,2022-04-14T14:03:21Z
11951,2022-04-14T14:03:31Z
11951,2022-04-14T14:03:42Z
11952,2022-04-14T14:03:52Z
11952,2022-04-14T14:04:03Z
11952,2022-04-14T14:04:14Z
11953,2022-04-14T14:04:24Z
11953,2022-04-14T14:04:35Z
11953,2022-04-14T14:04:45Z
11954,2022-04-14T14:04:56Z
11954,2022-04-14T14:05:06Z
11954,2022-04-14T14:05:17Z
11954,2022-04-14T14:05:28Z
11954,2022-04-14T14:05:38Z
11955,2022-04-14T14:05:49Z
11956,2022-04-14T14:05:59Z
11956,2022-04-14T14:06:10Z
11956,2022-04-14T14:06:21Z
11956,2022-04-14T14:06:31Z
11956,2022-04-14T14:06:42Z
11956,2022-04-14T14:06:52Z
11956,2022-04-14T14:07:03Z
11957,2022-04-14T14:07:14Z
11957,2022-04-14T14:07:24Z
11957,2022-04-14T14:07:35Z
11958,2022-04-14T14:07:45Z
11958,2022-04-14T14:07:56Z
11958,2022-04-14T14:08:06Z
11958,2022-04-14T14:08:17Z
11959,2022-04-14T14:08:28Z
11960,2022-04-14T14:08:38Z
11960,2022-04-14T14:08:49Z
11960,2022-04-14T14:08:59Z
11960,2022-04-14T14:09:10Z
11960,2022-04-14T14:09:21Z
11960,2022-04-14T14:09:31Z
11960,2022-04-14T14:09:42Z
11960,2022-04-14T14:09:52Z
11961,2022-04-14T14:10:03Z
11962,2022-04-14T14:10:14Z
11962,2022-04-14T14:10:24Z
11962,2022-04-14T14:10:35Z
11962,2022-04-14T14:10:45Z
11962,2022-04-14T14:10:56Z
11962,2022-04-14T14:11:06Z
11963,2022-04-14T14:11:17Z
11964,2022-04-14T14:11:28Z
11964,2022-04-14T14:11:38Z
11964,2022-04-14T14:11:49Z
11964,2022-04-14T14:11:59Z
11964,2022-04-14T14:12:10Z
11964,2022-04-14T14:12:19Z
11964,2022-04-14T14:12:28Z
11965,2022-04-14T14:12:37Z
11966,2022-04-14T14:12:46Z
11966,2022-04-14T14:12:55Z
11966,2022-04-14T14:13:05Z
11966,2022-04-14T14:13:14Z
11966,2022-04-14T14:13:23Z
11966,2022-04-14T14:13:32Z
11966,2022-04-14T14:13:41Z
11966,2022-04-14T14:13:50Z
11967,2022-04-14T14:13:59Z
11968,2022-04-14T14:14:08Z
11968,2022-04-14T14:14:17Z
11968,2022-04-14T14:14:26Z
11968,2022-04-14T14:14:35Z
11968,2022-04-14T14:14:45Z
11968,2022-04-14T14:14:54Z
11968,2022-04-14T14:15:03Z
11968,2022-04-14T14:15:12Z
11969,2022-04-14T14:15:21Z
11970,2022-04-14T14:15:30Z
11970,2022-04-14T14:15:39Z
11970,2022-04-14T14:15:48Z
