market,ad_network,os,slot,format,page,revenue,placement_name
US,gam,ios,top,display,article,462.57153,am-ios-article-top-display-price-tune-22-01-exp-medium
,,,,,,3.481294,am-ios-article-top-display-uk-ctl-high
,,,,,,1.261088,am-ios-article-top-display-uk-ctl-low
,,,,,,1.909657,am-ios-article-top-display-uk-ctl-medium
GB,gam,ios,top,display,article,241.472593,am-ios-article-top-display-uk-exp-high
GB,gam,ios,top,display,article,123.47911,am-ios-article-top-display-uk-exp-low
GB,gam,ios,top,display,article,271.969931,am-ios-article-top-display-uk-exp-medium
US,gam,ios,top,display,article,0.249712,am-ios-article-top-high
US,gam,ios,top,display,article,20896.336349,am-ios-article-top-high-exp
US,gam,ios,top,display,article,23255.020041,am-ios-article-top-higher-exp
US,gam,ios,top,display,article,0.075141,am-ios-article-top-low
US,gam,ios,top,display,article,31.357565,am-ios-article-top-low-exp
US,gam,ios,top,display,article,0.130344,am-ios-article-top-medium
US,gam,ios,top,display,article,24003.429178,am-ios-article-top-medium-exp
US,gam,ios,top,display,article,0.013248,am-ios-article-top-new-article-design-false-high
US,gam,ios,top,display,article,0.010768,am-ios-article-top-new-article-design-false-higher
US,gam,ios,top,display,article,0.029372,am-ios-article-top-new-article-design-false-medium
US,gam,ios,top,display,article,0.031408,am-ios-article-top-new-article-design-true-high
US,gam,ios,top,display,article,0.011,am-ios-article-top-new-article-design-true-higher
US,gam,ios,top,display,article,0.00622,am-ios-article-top-new-article-design-true-medium
US,gam,ios,top,display,article,0.053031,am-ios-article-top-test
US,gam,ios,large,native,foryou,24935.840084,am-ios-foryou-large-high-exp
US,gam,ios,large,native,foryou,0.019516,am-ios-foryou-large-high-exp3
US,gam,ios,large,native,foryou,58384.763836,am-ios-foryou-large-low-exp
US,gam,ios,large,native,foryou,0.045549,am-ios-foryou-large-low-exp2
US,gam,ios,large,native,foryou,0.012048,am-ios-foryou-large-low-exp3
US,gam,ios,large,native,foryou,34972.292693,am-ios-foryou-large-medium-exp
US,gam,ios,large,native,foryou,0.02504,am-ios-foryou-large-medium-exp2
US,gam,ios,large,native,foryou,0.0035,am-ios-foryou-large-medium-exp3
US,gam,ios,large,native,foryou,1854.6065,am-ios-foryou-large-native-advertop-false-ds-high
US,gam,ios,large,native,foryou,398.965339,am-ios-foryou-large-native-advertop-false-high
US,gam,ios,large,native,foryou,1183.442358,am-ios-foryou-large-native-advertop-false-low
US,gam,ios,large,native,foryou,504.377745,am-ios-foryou-large-native-advertop-false-medium
US,gam,ios,large,native,foryou,1844.7435,am-ios-foryou-large-native-advertop-true-ds-high
US,gam,ios,large,native,foryou,428.715274,am-ios-foryou-large-native-advertop-true-high
US,gam,ios,large,native,foryou,1154.802792,am-ios-foryou-large-native-advertop-true-low
US,gam,ios,large,native,foryou,540.0248,am-ios-foryou-large-native-advertop-true-medium
US,gam,ios,large,native,foryou,1463.984,am-ios-foryou-large-native-backfill
,,,,,,0.578712,am-ios-foryou-large-native-ca-ctl-high
,,,,,,8.774706,am-ios-foryou-large-native-ca-ctl-low
,,,,,,1.596508,am-ios-foryou-large-native-ca-ctl-medium
CA,gam,ios,large,native,foryou,243.532815,am-ios-foryou-large-native-ca-exp-high
CA,gam,ios,large,native,foryou,787.411749,am-ios-foryou-large-native-ca-exp-low
CA,gam,ios,large,native,foryou,240.219157,am-ios-foryou-large-native-ca-exp-medium
US,gam,ios,large,native,foryou,576.6635,am-ios-foryou-large-native-creative-freqcap-ctrl-ds-high
US,gam,ios,large,native,foryou,182.967793,am-ios-foryou-large-native-creative-freqcap-ctrl-high
US,gam,ios,large,native,foryou,190.611069,am-ios-foryou-large-native-creative-freqcap-ctrl-low
US,gam,ios,large,native,foryou,193.512264,am-ios-foryou-large-native-creative-freqcap-ctrl-medium
US,gam,ios,large,native,foryou,576.692,am-ios-foryou-large-native-creative-freqcap-dedupe-ds-high
US,gam,ios,large,native,foryou,218.009154,am-ios-foryou-large-native-creative-freqcap-dedupe-high
US,gam,ios,large,native,foryou,200.874493,am-ios-foryou-large-native-creative-freqcap-dedupe-low
US,gam,ios,large,native,foryou,179.584408,am-ios-foryou-large-native-creative-freqcap-dedupe-medium
US,gam,ios,large,native,foryou,599.322,am-ios-foryou-large-native-creative-freqcap-exp-ds-high
US,gam,ios,large,native,foryou,188.333467,am-ios-foryou-large-native-creative-freqcap-exp-high
US,gam,ios,large,native,foryou,305.529716,am-ios-foryou-large-native-creative-freqcap-exp-low
US,gam,ios,large,native,foryou,241.368079,am-ios-foryou-large-native-creative-freqcap-exp-medium
US,gam,ios,large,native,foryou,80512.3825,am-ios-foryou-large-native-ds-high
US,gam,ios,large,native,foryou,1126.1295,am-ios-foryou-large-native-ds-low
US,gam,ios,large,native,foryou,276.481176,am-ios-foryou-large-native-dslt-ctrl-high
US,gam,ios,large,native,foryou,365.864296,am-ios-foryou-large-native-dslt-ctrl-low
US,gam,ios,large,native,foryou,240.713016,am-ios-foryou-large-native-dslt-ctrl-medium
US,gam,ios,large,native,foryou,548.507,am-ios-foryou-large-native-dslt-exp-ds-high
US,gam,ios,large,native,foryou,160.54868,am-ios-foryou-large-native-dslt-exp-high
US,gam,ios,large,native,foryou,317.265496,am-ios-foryou-large-native-dslt-exp-low
US,gam,ios,large,native,foryou,160.401727,am-ios-foryou-large-native-dslt-exp-medium
US,gam,ios,large,native,foryou,721.899,am-ios-foryou-large-native-dspriority-ctrl-ds-high
US,gam,ios,large,native,foryou,87.252433,am-ios-foryou-large-native-dspriority-ctrl-high
US,gam,ios,large,native,foryou,268.547766,am-ios-foryou-large-native-dspriority-ctrl-low
US,gam,ios,large,native,foryou,161.879769,am-ios-foryou-large-native-dspriority-ctrl-medium
US,gam,ios,large,native,foryou,672.2005,am-ios-foryou-large-native-dspriority-exp-ds-high
US,gam,ios,large,native,foryou,192.080728,am-ios-foryou-large-native-dspriority-exp-high
US,gam,ios,large,native,foryou,303.325873,am-ios-foryou-large-native-dspriority-exp-low
US,gam,ios,large,native,foryou,77.183994,am-ios-foryou-large-native-dspriority-exp-medium
US,gam,ios,large,native,foryou,254.044788,am-ios-foryou-large-native-floortune-control-high
US,gam,ios,large,native,foryou,964.604782,am-ios-foryou-large-native-floortune-control-low
US,gam,ios,large,native,foryou,341.823305,am-ios-foryou-large-native-floortune-control-medium
US,gam,ios,large,native,foryou,324.146724,am-ios-foryou-large-native-floortune-exp-high
US,gam,ios,large,native,foryou,1042.00118,am-ios-foryou-large-native-floortune-exp-low
US,gam,ios,large,native,foryou,430.888393,am-ios-foryou-large-native-floortune-exp-medium
US,gam,ios,large,native,foryou,0.387364,am-ios-foryou-large-native-high-attno
US,gam,ios,large,native,foryou,53.82443,am-ios-foryou-large-native-high-attno2
US,gam,ios,large,native,foryou,227.134814,am-ios-foryou-large-native-high-attno3
US,gam,ios,large,native,foryou,0.027563,am-ios-foryou-large-native-high-attyes
US,gam,ios,large,native,foryou,120.646495,am-ios-foryou-large-native-high-attyes2
US,gam,ios,large,native,foryou,43.435934,am-ios-foryou-large-native-high-attyes3
US,gam,ios,large,native,foryou,135.556522,am-ios-foryou-large-native-high-control
US,gam,ios,large,native,foryou,151.138238,am-ios-foryou-large-native-high-dedup
US,gam,ios,large,native,foryou,0.371374,am-ios-foryou-large-native-high-exp
US,gam,ios,large,native,foryou,21.289305,am-ios-foryou-large-native-high-idfa
US,gam,ios,large,native,foryou,0.008008,am-ios-foryou-large-native-high-nods
US,gam,ios,large,native,foryou,0.072104,am-ios-foryou-large-native-high-pf-new
US,gam,ios,large,native,foryou,314.511251,am-ios-foryou-large-native-high-prefetchno
US,gam,ios,large,native,foryou,369.302532,am-ios-foryou-large-native-high-prefetchyes
US,gam,ios,large,native,foryou,0.327515,am-ios-foryou-large-native-high-redesign-control
US,gam,ios,large,native,foryou,0.675332,am-ios-foryou-large-native-high-redesign-exp
US,gam,ios,large,native,foryou,0.034776,am-ios-foryou-large-native-high-withds
,,,,,,7.424675,am-ios-foryou-large-native-jp-ctl-high
,,,,,,31.466801,am-ios-foryou-large-native-jp-ctl-low
,,,,,,9.363296,am-ios-foryou-large-native-jp-ctl-medium
JP,gam,ios,large,native,foryou,0.008001,am-ios-foryou-large-native-jp-exp-high
JP,gam,ios,large,native,foryou,0.026074,am-ios-foryou-large-native-jp-exp-low
JP,gam,ios,large,native,foryou,0.015012,am-ios-foryou-large-native-jp-exp-medium
JP,gam,ios,large,native,foryou,488.671037,am-ios-foryou-large-native-jp-exp2-high
JP,gam,ios,large,native,foryou,718.616001,am-ios-foryou-large-native-jp-exp2-low
JP,gam,ios,large,native,foryou,275.503291,am-ios-foryou-large-native-jp-exp2-medium
US,gam,ios,large,native,foryou,1.161384,am-ios-foryou-large-native-low-attno
US,gam,ios,large,native,foryou,1204.363161,am-ios-foryou-large-native-low-attno2
US,gam,ios,large,native,foryou,355.994217,am-ios-foryou-large-native-low-attno3
US,gam,ios,large,native,foryou,0.058654,am-ios-foryou-large-native-low-attyes
US,gam,ios,large,native,foryou,289.484923,am-ios-foryou-large-native-low-attyes2
US,gam,ios,large,native,foryou,94.626108,am-ios-foryou-large-native-low-attyes3
US,gam,ios,large,native,foryou,727.082883,am-ios-foryou-large-native-low-control
US,gam,ios,large,native,foryou,727.711462,am-ios-foryou-large-native-low-dedup
US,gam,ios,large,native,foryou,1.571916,am-ios-foryou-large-native-low-exp
US,gam,ios,large,native,foryou,56.800575,am-ios-foryou-large-native-low-idfa
US,gam,ios,large,native,foryou,0.060147,am-ios-foryou-large-native-low-nods
US,gam,ios,large,native,foryou,0.116348,am-ios-foryou-large-native-low-pf-control
US,gam,ios,large,native,foryou,0.0862,am-ios-foryou-large-native-low-pf-new
US,gam,ios,large,native,foryou,1212.529488,am-ios-foryou-large-native-low-prefetchno
US,gam,ios,large,native,foryou,1230.719998,am-ios-foryou-large-native-low-prefetchyes
US,gam,ios,large,native,foryou,1.731622,am-ios-foryou-large-native-low-redesign-control
US,gam,ios,large,native,foryou,2.24613,am-ios-foryou-large-native-low-redesign-exp
US,gam,ios,large,native,foryou,0.176456,am-ios-foryou-large-native-low-withds
US,gam,ios,large,native,foryou,0.369795,am-ios-foryou-large-native-medium-attno
US,gam,ios,large,native,foryou,86.967193,am-ios-foryou-large-native-medium-attno2
US,gam,ios,large,native,foryou,545.068229,am-ios-foryou-large-native-medium-attno3
US,gam,ios,large,native,foryou,0.033997,am-ios-foryou-large-native-medium-attyes
US,gam,ios,large,native,foryou,91.915288,am-ios-foryou-large-native-medium-attyes2
US,gam,ios,large,native,foryou,41.638969,am-ios-foryou-large-native-medium-attyes3
US,gam,ios,large,native,foryou,839.33944,am-ios-foryou-large-native-medium-control
US,gam,ios,large,native,foryou,777.973006,am-ios-foryou-large-native-medium-dedup
US,gam,ios,large,native,foryou,0.303153,am-ios-foryou-large-native-medium-exp
US,gam,ios,large,native,foryou,23.351088,am-ios-foryou-large-native-medium-idfa
US,gam,ios,large,native,foryou,0.015024,am-ios-foryou-large-native-medium-nods
US,gam,ios,large,native,foryou,0.010016,am-ios-foryou-large-native-medium-pf-control
US,gam,ios,large,native,foryou,0.047219,am-ios-foryou-large-native-medium-pf-new
US,gam,ios,large,native,foryou,529.987058,am-ios-foryou-large-native-medium-prefetchno
US,gam,ios,large,native,foryou,471.65083,am-ios-foryou-large-native-medium-prefetchyes
US,gam,ios,large,native,foryou,0.42277,am-ios-foryou-large-native-medium-redesign-control
US,gam,ios,large,native,foryou,0.855004,am-ios-foryou-large-native-medium-redesign-exp
US,gam,ios,large,native,foryou,0.020032,am-ios-foryou-large-native-medium-withds
US,gam,ios,large,native,foryou,1268.7365,am-ios-foryou-large-native-pricetune-control-ds-high
US,gam,ios,large,native,foryou,329.920569,am-ios-foryou-large-native-pricetune-control-high
US,gam,ios,large,native,foryou,648.462803,am-ios-foryou-large-native-pricetune-control-low
US,gam,ios,large,native,foryou,460.89982,am-ios-foryou-large-native-pricetune-control-medium
US,gam,ios,large,native,foryou,1269.2875,am-ios-foryou-large-native-pricetune-exp-ds-high
US,gam,ios,large,native,foryou,319.30325,am-ios-foryou-large-native-pricetune-exp-high
US,gam,ios,large,native,foryou,633.537327,am-ios-foryou-large-native-pricetune-exp-low
US,gam,ios,large,native,foryou,488.417533,am-ios-foryou-large-native-pricetune-exp-medium
US,gam,ios,large,native,foryou,0.01925,am-ios-foryou-large-native-whitelist-whitelisted
US,gam,ios,large,native,foryou,0.215909,am-ios-foryou-large-test
DE,gam,ios,small,native,foryou,15.835748,am-ios-foryou-small-native-de-exp-high
DE,gam,ios,small,native,foryou,38.238334,am-ios-foryou-small-native-de-exp-low
DE,gam,ios,small,native,foryou,12.164689,am-ios-foryou-small-native-de-exp-medium
IT,gam,ios,small,native,foryou,11.799273,am-ios-foryou-small-native-it-exp-high
IT,gam,ios,small,native,foryou,24.79959,am-ios-foryou-small-native-it-exp-low
IT,gam,ios,small,native,foryou,10.994396,am-ios-foryou-small-native-it-exp-medium
,,,,,,0.586499,am-ios-foryou-small-native-uk-ctl-high
,,,,,,2.473782,am-ios-foryou-small-native-uk-ctl-low
,,,,,,0.501322,am-ios-foryou-small-native-uk-ctl-medium
GB,gam,ios,small,native,foryou,65.112706,am-ios-foryou-small-native-uk-exp-high
GB,gam,ios,small,native,foryou,180.031271,am-ios-foryou-small-native-uk-exp-low
GB,gam,ios,small,native,foryou,58.429624,am-ios-foryou-small-native-uk-exp-medium
US,gam,ios,fullscreen,interstitial,launch,11.638955,am-ios-launch-welcome-high
US,gam,ios,welcome,interstitial,launch,54.313746,am-ios-launch-welcome-interstitial-adsource-exp-high
US,gam,ios,welcome,interstitial,launch,112.790586,am-ios-launch-welcome-interstitial-adsource-exp-higher
US,gam,ios,welcome,interstitial,launch,34.115273,am-ios-launch-welcome-interstitial-adsource-exp-medium
US,gam,ios,welcome,interstitial,launch,15.874501,am-ios-launch-welcome-interstitial-adsource-exp2-high
US,gam,ios,welcome,interstitial,launch,278.962525,am-ios-launch-welcome-interstitial-adsource-exp2-higher
US,gam,ios,welcome,interstitial,launch,208.744219,am-ios-launch-welcome-interstitial-adsource-exp2-medium
US,gam,ios,welcome,interstitial,launch,373.985811,am-ios-launch-welcome-interstitial-mix-ibob-exp-high
US,gam,ios,welcome,interstitial,launch,552.637427,am-ios-launch-welcome-interstitial-mix-ibob-exp-medium
US,gam,ios,fullscreen,interstitial,launch,7.782935,am-ios-launch-welcome-low
US,gam,ios,fullscreen,interstitial,launch,13.279519,am-ios-launch-welcome-medium
US,gam,ios,large,native,tab,6599.350241,am-ios-tab-large-native
US,gam,ios,large,native,tab,0.03791,am-ios-tab-large-native-test
US,gam,web,related,display,article,0.519975,am-web-article-related
US,gam,android,inside,native,article,3458.439775,am-web-article-related-fluid
US,gam,web,top,display,article,1.049241,am-web-article-top-leaderboard
US,gam,web,right,display,city,0.001798,am-web-city-right
US,gam,web,top,display,city,0.000576,am-web-city-top
US,amazon,android,inside,display,article,3255.426,amazon-android-article-inside
US,amazon,android,top,display,article,182205.033720851,amazon-android-article-top
US,amazon,android,inside,display,article,172289.339452385,amazon-android-related
US,amazon,ios,inside,display,article,2451.77094,amazon-ios-article-inside
US,amazon,ios,top,display,article,56994.955316497,amazon-ios-article-top
US,amazon,ios,inside,display,article,18885.66894917,amazon-ios-related
US,unknown,unknown,unknown,unknown,unknown,14.07874,classified-list-cars
US,unknown,unknown,unknown,unknown,unknown,0.032146,classified-list-events
US,unknown,unknown,unknown,unknown,unknown,4.416315,classified-related
US,unknown,unknown,unknown,unknown,unknown,1.102395,classified-related-cars
US,unknown,unknown,unknown,unknown,unknown,11.459388,embed
US,fb,android,inside,native,article,78667.761628,fb-android-article-inside-high
US,fb,android,inside,native,article,15392.132365,fb-android-article-inside-low
US,fb,android,inside,native,article,58869.8241985,fb-android-article-inside-medium
US,fb,android,inside,native,article,1535.0649529,fb-android-article-inside-native-dslt-ctrl-high
US,fb,android,inside,native,article,229.26454245,fb-android-article-inside-native-dslt-ctrl-low
US,fb,android,inside,native,article,582.1163997,fb-android-article-inside-native-dslt-ctrl-medium
US,fb,android,inside,native,article,1625.3695116,fb-android-article-inside-native-dslt-exp-high
US,fb,android,inside,native,article,210.38227384,fb-android-article-inside-native-dslt-exp-low
US,fb,android,inside,native,article,590.5918389,fb-android-article-inside-native-dslt-exp-medium
US,fb,android,inside,native,article,425.63362688,fb-android-article-inside-native-ibdd-ctrl-high
US,fb,android,inside,native,article,214.75366844,fb-android-article-inside-native-ibdd-ctrl-low
US,fb,android,inside,native,article,495.993787,fb-android-article-inside-native-ibdd-ctrl-medium
US,fb,android,inside,native,article,0.36,fb-android-article-inside-native-ibdd-ctrl3-high
US,fb,android,inside,native,article,0.3648375,fb-android-article-inside-native-ibdd-ctrl3-medium
US,fb,android,inside,native,article,1015.65490726,fb-android-article-inside-native-ibdd-exp-full
US,fb,android,inside,native,article,2.1801308,fb-android-article-inside-native-ibdd-exp-new-pf
US,fb,android,inside,native,article,1.0421143,fb-android-article-inside-native-ibdd-exp-old-pf
US,fb,android,inside,native,article,51.45183329,fb-android-article-inside-native-ibdd-exp-simple
US,fb,android,inside,native,article,0.03733634,fb-android-article-inside-native-ibdd-exp4
US,fb,android,inside,native,article,0.5007939,fb-android-article-inside-native-midwayibro-ctrl-high
US,fb,android,inside,native,article,0.0001375,fb-android-article-inside-native-midwayibro-ctrl-low
US,fb,android,inside,native,article,0.0025575,fb-android-article-inside-native-midwayibro-ctrl-medium
US,fb,android,inside,native,article,0.0684556,fb-android-article-inside-native-midwayibro-exp
US,fb,android,inside,native,article,0.0402682,fb-android-article-inside-native-midwaywinner-ctrl-high
US,fb,android,inside,native,article,979.80903487,fb-android-article-inside-native-nus-2
US,fb,android,inside,native,article,919.07488935,fb-android-article-inside-native-nus-3
US,fb,android,inside,native,article,1201.00193342,fb-android-article-inside-native-nus-ctrl
US,fb,android,inside,native,article,234511.3225458,fb-android-article-inside-native-ob-prod-high
US,fb,android,inside,native,article,24551.62773755,fb-android-article-inside-native-ob-prod-low
US,fb,android,inside,native,article,50741.878504,fb-android-article-inside-native-ob-prod-medium
US,fb,android,inside,native,article,5.7518122,fb-android-article-inside-native-obib-ib
US,fb,android,inside,native,article,2.497454,fb-android-article-inside-native-obib-ob-high
US,fb,android,inside,native,article,0.35143809,fb-android-article-inside-native-obib-ob-low
US,fb,android,inside,native,article,1.1302479,fb-android-article-inside-native-obib-ob-medium
US,fb,android,inside,native,article,0.6,fb-android-article-inside-native-obwaterfall-ctrl-high
US,fb,android,inside,native,article,0.033,fb-android-article-inside-native-obwaterfall-ctrl-low
US,fb,android,inside,native,article,0.192,fb-android-article-inside-native-obwaterfall-ctrl-medium
US,fb,android,inside,native,article,0.5736055,fb-android-article-inside-native-obwaterfall-exp-high
US,fb,android,inside,native,article,0.02170108,fb-android-article-inside-native-obwaterfall-exp-low
US,fb,android,inside,native,article,0.0152466,fb-android-article-inside-native-obwaterfall-exp-medium
US,fb,android,inside,native,article,0.02108707,fb-android-article-inside-native-open-bidding
US,fb,android,inside,native,article,0.00509207,fb-android-article-inside-native-open-bidding-exp2
US,fb,android,inside,native,article,51.67993807,fb-android-article-inside-native-prod
GB,fb,android,inside,native,article,0.6887473,fb-android-article-inside-native-uk-exp
US,fb,android,inside,native,article,60.9102391,fb-android-article-inside-native-webview-ctrl-high
US,fb,android,inside,native,article,57.96438059,fb-android-article-inside-native-webview-ctrl-low
US,fb,android,inside,native,article,94.132092,fb-android-article-inside-native-webview-ctrl-medium
US,fb,android,inside,native,article,54.2041745,fb-android-article-inside-native-webview-exp-high
US,fb,android,inside,native,article,51.05435094,fb-android-article-inside-native-webview-exp-low
US,fb,android,inside,native,article,95.4983521,fb-android-article-inside-native-webview-exp-medium
US,fb,android,related,native,article,1753.71,fb-android-article-related-high
US,fb,android,related,native,article,2291.76,fb-android-article-related-high-exp
US,fb,android,related,native,article,846.834,fb-android-article-related-low-exp
US,fb,android,related,native,article,861.957729,fb-android-article-related-medium
US,fb,android,related,native,article,1471.69,fb-android-article-related-medium-exp
AR,fb,android,related,native,article,31.806591964,fb-android-article-related-native-ar-exp
AT,fb,android,related,native,article,11.55148114,fb-android-article-related-native-at-exp
AU,fb,android,related,native,article,172.31450572,fb-android-article-related-native-au-exp
BR,fb,android,related,native,article,948.679916164,fb-android-article-related-native-br-dedupe
BR,fb,android,related,native,article,117.343210791,fb-android-article-related-native-br-exp
CA,fb,android,related,native,article,89.99440918,fb-android-article-related-native-ca-ctl
CA,fb,android,related,native,article,213.35182433,fb-android-article-related-native-ca-exp
US,fb,android,related,native,article,820.83541971,fb-android-article-related-native-cf-1
US,fb,android,related,native,article,943.73494684,fb-android-article-related-native-cf-2
CL,fb,android,related,native,article,47.086160072,fb-android-article-related-native-cl-exp
CO,fb,android,related,native,article,47.428698567,fb-android-article-related-native-co-exp
DE,fb,android,related,native,article,89.18257926,fb-android-article-related-native-de-exp
US,fb,android,related,native,article,1262.66880473,fb-android-article-related-native-dslt-ctrl
US,fb,android,related,native,article,1341.20699747,fb-android-article-related-native-dslt-exp
FR,fb,android,related,native,article,20.37808123,fb-android-article-related-native-fr-exp
US,fb,android,related,native,article,0.3,fb-android-article-related-native-high-exp
US,fb,android,related,native,article,42571.3376715,fb-android-article-related-native-high-exp4
US,fb,android,related,native,article,3.32912903,fb-android-article-related-native-high-exp5
US,fb,android,related,native,article,24.821190205,fb-android-article-related-native-high-exp6
US,fb,android,related,native,article,1438.55144713,fb-android-article-related-native-high-exp7
US,fb,android,related,native,article,1265.03652915,fb-android-article-related-native-high-exp8
US,fb,android,related,native,article,1200.98595473,fb-android-article-related-native-ib
US,fb,android,related,native,article,637.764270575,fb-android-article-related-native-ib-ctrl-high
US,fb,android,related,native,article,650.2687165,fb-android-article-related-native-ib-ctrl-high2
US,fb,android,related,native,article,192.744,fb-android-article-related-native-ib-ctrl-low
US,fb,android,related,native,article,159.992717,fb-android-article-related-native-ib-ctrl-low2
US,fb,android,related,native,article,352.6264285,fb-android-article-related-native-ib-ctrl-medium
US,fb,android,related,native,article,251.037896,fb-android-article-related-native-ib-ctrl-medium2
US,fb,android,related,native,article,190246.99445836,fb-android-article-related-native-ib2
US,fb,android,related,native,article,40.33174055,fb-android-article-related-native-ibdd-ctrl
US,fb,android,related,native,article,1132.17451989,fb-android-article-related-native-ibdd-ctrl2
US,fb,android,related,native,article,919.02056145,fb-android-article-related-native-ibdd-ctrl3
US,fb,android,related,native,article,30.26384292,fb-android-article-related-native-ibdd-exp
US,fb,android,related,native,article,878.99655309,fb-android-article-related-native-ibdd-exp-new-pf
US,fb,android,related,native,article,789.8744688,fb-android-article-related-native-ibdd-exp-old-pf
US,fb,android,related,native,article,915.82146945,fb-android-article-related-native-ibdd-exp2
US,fb,android,related,native,article,0.12,fb-android-article-related-native-ibro-ctrl-high
US,fb,android,related,native,article,0.028,fb-android-article-related-native-ibro-ctrl-low
US,fb,android,related,native,article,0.08,fb-android-article-related-native-ibro-ctrl-medium
US,fb,android,related,native,article,0.038483,fb-android-article-related-native-ibro-exp
ID,fb,android,related,native,article,4.17340259,fb-android-article-related-native-id-exp
US,fb,android,related,native,article,0.00201136,fb-android-article-related-native-inhouse-bidding
IT,fb,android,related,native,article,515.02507558,fb-android-article-related-native-it-exp
JP,fb,android,related,native,article,142.0969891,fb-android-article-related-native-jp-ctl
JP,fb,android,related,native,article,0.12548199,fb-android-article-related-native-jp-exp
JP,fb,android,related,native,article,686.74289438,fb-android-article-related-native-jp-exp2
JP,fb,android,related,native,article,1.25154073,fb-android-article-related-native-jp-exp2-galaxy
KR,fb,android,related,native,article,229.35481213,fb-android-article-related-native-kr-ctl
,,,,,,108.32185453,fb-android-article-related-native-kr-exp
KR,fb,android,related,native,article,1.51536659,fb-android-article-related-native-kr-exp-galaxy
US,fb,android,related,native,article,0.042,fb-android-article-related-native-low-exp
US,fb,android,related,native,article,15557.6837465,fb-android-article-related-native-low-exp4
US,fb,android,related,native,article,0.069795,fb-android-article-related-native-low-exp5
US,fb,android,related,native,article,0.03063159,fb-android-article-related-native-low-exp6
US,fb,android,related,native,article,412.785154,fb-android-article-related-native-low-exp7
US,fb,android,related,native,article,431.6021235,fb-android-article-related-native-low-exp8
US,fb,android,related,native,article,0.06,fb-android-article-related-native-medium-exp
US,fb,android,related,native,article,23794.650329,fb-android-article-related-native-medium-exp4
US,fb,android,related,native,article,0.07019227,fb-android-article-related-native-medium-exp5
US,fb,android,related,native,article,0.344777195,fb-android-article-related-native-medium-exp6
US,fb,android,related,native,article,729.57159467,fb-android-article-related-native-medium-exp7
US,fb,android,related,native,article,810.2904125,fb-android-article-related-native-medium-exp8
MX,fb,android,related,native,article,459.5849111,fb-android-article-related-native-mx-exp
NL,fb,android,related,native,article,72.43414731,fb-android-article-related-native-nl-exp
US,fb,android,related,native,article,1090.1980448,fb-android-article-related-native-nus-2
US,fb,android,related,native,article,1090.45429929,fb-android-article-related-native-nus-3
US,fb,android,related,native,article,1000.28500917,fb-android-article-related-native-nus-ctrl
US,fb,android,related,native,article,5173.7116389,fb-android-article-related-native-ob-exp-high
US,fb,android,related,native,article,3039.61934556,fb-android-article-related-native-ob-exp-medium
US,fb,android,related,native,article,5098.06217347,fb-android-article-related-native-open-bidding
PE,fb,android,related,native,article,19.777026061,fb-android-article-related-native-pe-exp
PL,fb,android,related,native,article,36.69954802,fb-android-article-related-native-pl-exp
US,fb,android,related,native,article,4330.69866963,fb-android-article-related-native-prod-galaxy
TR,fb,android,related,native,article,15.856460418,fb-android-article-related-native-tr-exp
GB,fb,android,related,native,article,41.1115859,fb-android-article-related-native-uk-ctl
GB,fb,android,related,native,article,620.04236931,fb-android-article-related-native-uk-exp
US,fb,android,top,display,article,638.65332944,fb-android-article-top-am
US,fb,android,top,display,article,9.46,fb-android-article-top-bidding-high
US,fb,android,top,display,article,109.42737126,fb-android-article-top-bk
AR,fb,android,top,display,article,169.915876506,fb-android-article-top-display-ar-exp
AT,fb,android,top,display,article,7.18430266,fb-android-article-top-display-at-exp
AU,fb,android,top,display,article,231.64796906,fb-android-article-top-display-au-exp
US,fb,android,top,display,article,383.09883223,fb-android-article-top-display-bannertune-ctrl
US,fb,android,top,display,article,339.66653213,fb-android-article-top-display-bannertune-exp
BR,fb,android,top,display,article,1253.430254718,fb-android-article-top-display-br-dedupe
BR,fb,android,top,display,article,86.193325927,fb-android-article-top-display-br-exp
CA,fb,android,top,display,article,43.18588875,fb-android-article-top-display-ca-ctl
CA,fb,android,top,display,article,559.13619221,fb-android-article-top-display-ca-exp
CL,fb,android,top,display,article,135.893421551,fb-android-article-top-display-cl-exp
CO,fb,android,top,display,article,162.899536275,fb-android-article-top-display-co-exp
DE,fb,android,top,display,article,302.11016655,fb-android-article-top-display-de-exp
US,fb,android,top,display,article,753.06891783,fb-android-article-top-display-dslt-ctrl
US,fb,android,top,display,article,716.59148692,fb-android-article-top-display-dslt-exp
FR,fb,android,top,display,article,41.54083221,fb-android-article-top-display-fr-exp
US,fb,android,top,display,article,0.055,fb-android-article-top-display-high-exp
US,fb,android,top,display,article,0.045,fb-android-article-top-display-high-exp3
ID,fb,android,top,display,article,37.238675781,fb-android-article-top-display-id-exp
IT,fb,android,top,display,article,502.23898671,fb-android-article-top-display-it-exp
JP,fb,android,top,display,article,134.5902717,fb-android-article-top-display-jp-ctl
JP,fb,android,top,display,article,0.20844349,fb-android-article-top-display-jp-exp
JP,fb,android,top,display,article,495.72083285,fb-android-article-top-display-jp-exp2
JP,fb,android,top,display,article,0.46527892,fb-android-article-top-display-jp-exp2-galaxy
KR,fb,android,top,display,article,121.6091825,fb-android-article-top-display-kr-ctl
KR,fb,android,top,display,article,356.90788442,fb-android-article-top-display-kr-exp
